"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41",40,41.5911745212702,41.9496066803383,42.2764274175577,42.5553282506956,42.7983410754843,43.0169315645879,43.2210389391757,43.4175439871633,43.6105087557317,43.8019562832193,43.9925921087179,44.1824463400689,44.3712997204608,44.5589286890126,44.7452015946083,44.9300892013618,45.1136360869084,45.2959249346211,45.4770482845138,45.6570918224844,45.8361274875332,46.0142129069904,46.1913938651322,46.367707538961,46.5431852977471,46.7178546561586,46.8917404245357,47.0648652842118,47.237250032957,47.4089136866299,47.5798735476919
"42",41,40.6555186975176,41.0113262232053,41.3358410154456,41.6128375882396,41.8542375003267,42.0714130592033,42.2742292192988,42.4695178929821,42.6613132012979,42.8516244425173,43.0411520496229,43.229925198319,43.4177251124906,43.6043286583355,43.7896040515092,43.9735213622372,44.1561241147083,44.3374937942969,44.5177217531595,44.6968925813785,44.8750772404079,45.0523324919957,45.22870334707,45.4042262802362,45.5789320120281,45.7528474500743,45.925996831944,46.0984022961036,46.2700841247062,46.4410608433635,46.611349288034
"43",42,39.7224963886331,40.0757087276453,40.3979385662736,40.673044638001,40.9128406746655,41.1286071958797,41.3301358141132,41.5242100479811,41.7148363272408,41.9040103281126,42.092427452441,42.2801160109529,42.4668577787412,42.6524301222177,42.8367011954211,43.0196404413897,43.2012903912839,43.3817313868548,43.5610536417753,43.7393406958466,43.9166625755962,44.0930752174878,44.2686228973964,44.4433414239709,44.6172609036701,44.7904076700284,44.962805419147,45.1344757763781,45.3054385365628,45.4757117620247,45.6453118479277
"44",43,38.7927252503184,39.143387573343,39.463366464357,39.7366059382573,39.9748152757201,40.1891854316803,40.3894360603352,40.582303047827,40.7717655187563,40.959805718497,41.1471141234763,41.3337182593849,41.5194005310896,41.7039388874693,41.8872015039805,42.0691572762195,42.2498478162823,42.4293523898582,42.6077601338866,42.7851535948624,42.9616019175719,43.1371602633141,43.3118722204137,43.4857729767042,43.658892067499,43.8312552930671,44.0028858468819,44.1738048781514,44.3440317296302,44.5135840339588,44.6824777776054
"45",44,37.8667761662465,38.214950718253,38.5327272713359,38.8041357954922,39.040785311872,39.2537800840126,39.4527696806484,39.6444434258955,39.8327536962025,40.0196695792574,40.205876762591,40.3914020744944,40.5760286290483,40.7595350418034,40.9417895979395,41.1227607334968,41.3024892251603,41.481053340167,41.6585412101234,41.8350344541202,42.0106013965443,42.1852964811282,42.3591626630851,42.532234561088,42.7045411884129,42.8761078587992,43.0469573076021,43.2171102503132,43.3865856180899,43.5554006525775,43.7235709685643
"46",45,36.9451392517402,37.2909068225594,37.6065459563483,37.8761726324293,38.1113005734154,38.3229508821049,38.5207054373202,38.7112084133503,38.8983861881028,39.0841950568663,39.2693160864155,39.4537754982264,39.6373571888185,39.8198405193908,40.0010939722506,40.1810856150056,40.3598554784491,40.537480915927,40.714049132082,40.8896408909397,41.0643237635753,41.2381515388635,41.4111665979558,41.5834030462694,41.7548894281523,41.9256506213692,42.0957089513486,42.2650847458599,42.4337965684146,42.6018613117195,42.7692942591804
"47",46,36.026692798578,36.370227795687,36.6838771297028,36.9518396529258,37.1855425610396,37.3959306072057,37.5925230142284,37.7819219634847,37.9680295810875,38.1527902222739,38.3368806761169,38.5203266714203,38.7029129328149,38.8844196210389,39.064715498958,39.2437683740996,39.4216176519454,39.5983398934783,39.7740214918835,39.9487424627022,40.1225697211217,40.2955564904898,40.4677446605479,40.6391679007001,40.8098543591585,40.9798285467154,41.1491124445279,41.3177260552594,41.4856876345908,41.653013783505,41.8197195088229
"48",47,35.1108236087961,35.4523124466167,35.764131833221,36.0305592302678,36.262944142621,36.4721620288391,36.6676747972031,36.8560460387066,37.0411555280398,37.2249366067764,37.4080621453783,37.5905574777294,37.7722081728997,37.952795215356,38.1321877075614,38.3103532873654,38.4873308427686,38.6631962544697,38.8380352118919,39.0119270814204,39.1849382125492,39.3571213450794,39.5285179525803,39.6991613383356,39.8690793200469,40.0382961036314,40.2068333850217,40.3747108980856,40.5419466444706,40.7085569849021,40.8745566989158
"49",48,34.1985578263865,34.5380554578765,34.8480905952889,35.1130186446974,35.3441143874254,35.552186220811,35.7466403373514,35.934002715644,36.1181313089529,36.3009487002267,36.4831239457615,36.6646820246496,36.845409373378,37.0250878269022,37.2035868625158,37.3808739897972,37.5569876228655,37.7320030047977,37.9060051612934,38.0790728464856,38.2512718781182,38.4226545438686,38.5932619304991,38.7631270028506,38.932277274368,39.100736671101,39.2685266276423,39.4356666319203,39.6021744534551,39.7680662337432,39.9333565452513
"50",49,33.2908448236382,33.6282739523668,33.9364547722708,34.1998240004583,34.4295790005703,34.6364585925953,34.8298111045434,35.0161234293621,35.1992308359905,35.3810447222224,35.5622301825012,35.7428118347111,35.9225770274575,36.1013084909137,36.2788761023739,36.4552472470183,36.6304598538666,36.8045885095585,36.9777175554745,37.1499251144979,37.321276456567,37.4918234041833,37.6616066467105,37.8306588017377,37.9990070708482,38.1666750934237,38.3336840364867,38.5000531362451,38.6657999247088,38.8309403191347,38.9954886802647
